2025-08-11 06:25:10,054 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 06:25:16,083 [INFO] app: embedding.py: ✅ 컬렉션 'embedding_test' 준비 완료
2025-08-11 06:25:18,229 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 06:25:18,231 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (2개):
2025-08-11 06:25:18,232 [INFO] agent.document_processing.clear_collection:   1. embedding_test
2025-08-11 06:25:18,232 [INFO] agent.document_processing.clear_collection:   2. Booking_master
2025-08-11 08:22:11,500 [ERROR] app: embedding.py: ❌ 컬렉션 생성 실패: name 'collection_name' is not defined
2025-08-11 08:22:11,895 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:22:16,176 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:22:17,708 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:22:17,727 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:22:17,728 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (2개):
2025-08-11 08:22:17,728 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:22:17,728 [INFO] agent.document_processing.clear_collection:   2. embedding_test
2025-08-11 08:22:17,802 [DEBUG] app: app.py: Log data requested, returning 181 filtered log lines
2025-08-11 08:22:17,806 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:22:17,808 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (2개):
2025-08-11 08:22:17,808 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:22:17,808 [INFO] agent.document_processing.clear_collection:   2. embedding_test
2025-08-11 08:22:17,922 [DEBUG] app: app.py: Log data requested, returning 180 filtered log lines
2025-08-11 08:22:17,932 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:22:17,934 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (2개):
2025-08-11 08:22:17,934 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:22:17,934 [INFO] agent.document_processing.clear_collection:   2. embedding_test
2025-08-11 08:22:18,048 [DEBUG] app: app.py: Log data requested, returning 179 filtered log lines
2025-08-11 08:22:18,055 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:22:18,056 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (2개):
2025-08-11 08:22:18,057 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:22:18,057 [INFO] agent.document_processing.clear_collection:   2. embedding_test
2025-08-11 08:22:20,511 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:22:20,512 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (2개):
2025-08-11 08:22:20,512 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:22:20,512 [INFO] agent.document_processing.clear_collection:   2. embedding_test
2025-08-11 08:22:20,513 [DEBUG] app: app.py: Log data requested, returning 178 filtered log lines
2025-08-11 08:22:22,711 [ERROR] app: ❌ 컬렉션 정보 가져오기 실패: Object of type coroutine is not JSON serializable
2025-08-11 08:22:25,517 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:22:26,636 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:22:26,638 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록: ['Booking_master', 'embedding_test']
2025-08-11 08:22:26,642 [INFO] agent.document_processing.clear_collection: 🗑️ 컬렉션 'embedding_test' 삭제 완료!
2025-08-11 08:22:26,643 [INFO] agent.document_processing.clear_collection: 📋 삭제 후 컬렉션 목록: ['Booking_master']
2025-08-11 08:22:26,659 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:22:26,660 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (1개):
2025-08-11 08:22:26,660 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:22:27,856 [DEBUG] app: app.py: Log data requested, returning 176 filtered log lines
2025-08-11 08:22:28,695 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:22:28,696 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (1개):
2025-08-11 08:22:28,696 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:22:28,698 [DEBUG] app: app.py: Log data requested, returning 176 filtered log lines
2025-08-11 08:22:30,164 [ERROR] app: ❌ 컬렉션 정보 가져오기 실패: Object of type coroutine is not JSON serializable
2025-08-11 08:22:33,659 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:22:38,309 [DEBUG] python_multipart.multipart: Calling on_part_begin with no data
2025-08-11 08:22:38,309 [DEBUG] python_multipart.multipart: Calling on_header_field with data[36:55]
2025-08-11 08:22:38,309 [DEBUG] python_multipart.multipart: Calling on_header_value with data[57:125]
2025-08-11 08:22:38,310 [DEBUG] python_multipart.multipart: Calling on_header_end with no data
2025-08-11 08:22:38,310 [DEBUG] python_multipart.multipart: Calling on_header_field with data[127:139]
2025-08-11 08:22:38,310 [DEBUG] python_multipart.multipart: Calling on_header_value with data[141:206]
2025-08-11 08:22:38,310 [DEBUG] python_multipart.multipart: Calling on_header_end with no data
2025-08-11 08:22:38,310 [DEBUG] python_multipart.multipart: Calling on_headers_finished with no data
2025-08-11 08:22:38,310 [DEBUG] python_multipart.multipart: Calling on_part_data with data[0:9391]
2025-08-11 08:22:38,311 [DEBUG] python_multipart.multipart: Calling on_part_end with no data
2025-08-11 08:22:38,311 [DEBUG] python_multipart.multipart: Calling on_part_begin with no data
2025-08-11 08:22:38,311 [DEBUG] python_multipart.multipart: Calling on_header_field with data[9429:9448]
2025-08-11 08:22:38,311 [DEBUG] python_multipart.multipart: Calling on_header_value with data[9450:9483]
2025-08-11 08:22:38,311 [DEBUG] python_multipart.multipart: Calling on_header_end with no data
2025-08-11 08:22:38,311 [DEBUG] python_multipart.multipart: Calling on_headers_finished with no data
2025-08-11 08:22:38,312 [DEBUG] python_multipart.multipart: Calling on_part_data with data[9487:9516]
2025-08-11 08:22:38,312 [DEBUG] python_multipart.multipart: Calling on_part_end with no data
2025-08-11 08:22:38,312 [DEBUG] python_multipart.multipart: Calling on_end with no data
2025-08-11 08:22:38,312 [INFO] app: ✅ /api/v1/agent/excel_rag_generator 엔드포인트 호출 시작 (컬렉션: Booking_master,Booking_master)
2025-08-11 08:22:38,317 [INFO] app: 📄 엑셀 파일 로드 완료: bookingmaster_raganswer_test.xlsx, 9개 행
2025-08-11 08:22:38,317 [INFO] app: 💬 RAG 에이전트 호출: '타선사 신규 Booking 생성하는 프로세스 알려주세요' (컬렉션: Booking_master,Booking_master)
2025-08-11 08:22:38,317 [ERROR] app: ❗️❗️❗️ 엑셀 처리 중 심각한 오류 발생 ❗️❗️❗️
Traceback (most recent call last):
  File "/app/app.py", line 328, in excel_rag_generator_endpoint
    answer = handle_rag(str(question), collection_name=collection_name)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: handle_rag() got an unexpected keyword argument 'collection_name'

2025-08-11 08:22:38,654 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:22:43,658 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:22:48,653 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:22:53,658 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:22:58,866 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:23:03,854 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:23:08,865 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:23:13,861 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:23:18,857 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:23:28,862 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:23:33,860 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:23:38,866 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:23:43,857 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:23:48,856 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:23:53,858 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:24:41,860 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:25:13,753 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:25:18,655 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:25:23,656 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:25:28,656 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:25:33,656 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:25:38,657 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:25:43,651 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:25:50,022 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 08:25:50,022 [ERROR] app: embedding.py: ❌ 컬렉션 생성 실패: name 'collection_name' is not defined
2025-08-11 08:25:53,690 [DEBUG] app: app.py: Log data requested, returning 179 filtered log lines
2025-08-11 08:25:56,198 [DEBUG] app: app.py: Log data requested, returning 179 filtered log lines
2025-08-11 08:25:56,208 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:25:56,209 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (1개):
2025-08-11 08:25:56,209 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:25:56,284 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:25:56,286 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (1개):
2025-08-11 08:25:56,286 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:25:56,291 [DEBUG] app: app.py: Log data requested, returning 185 filtered log lines
2025-08-11 08:25:56,417 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:25:56,419 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (1개):
2025-08-11 08:25:56,419 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:25:56,424 [DEBUG] app: app.py: Log data requested, returning 188 filtered log lines
2025-08-11 08:25:56,530 [DEBUG] app: app.py: Log data requested, returning 188 filtered log lines
2025-08-11 08:25:56,541 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:25:56,544 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (1개):
2025-08-11 08:25:56,544 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:25:58,383 [ERROR] app: ❌ 컬렉션 정보 가져오기 실패: Object of type coroutine is not JSON serializable
2025-08-11 08:26:01,535 [DEBUG] app: app.py: Log data requested, returning 192 filtered log lines
2025-08-11 08:26:02,589 [DEBUG] python_multipart.multipart: Calling on_part_begin with no data
2025-08-11 08:26:02,589 [DEBUG] python_multipart.multipart: Calling on_header_field with data[36:55]
2025-08-11 08:26:02,589 [DEBUG] python_multipart.multipart: Calling on_header_value with data[57:125]
2025-08-11 08:26:02,589 [DEBUG] python_multipart.multipart: Calling on_header_end with no data
2025-08-11 08:26:02,589 [DEBUG] python_multipart.multipart: Calling on_header_field with data[127:139]
2025-08-11 08:26:02,590 [DEBUG] python_multipart.multipart: Calling on_header_value with data[141:206]
2025-08-11 08:26:02,590 [DEBUG] python_multipart.multipart: Calling on_header_end with no data
2025-08-11 08:26:02,590 [DEBUG] python_multipart.multipart: Calling on_headers_finished with no data
2025-08-11 08:26:02,590 [DEBUG] python_multipart.multipart: Calling on_part_data with data[0:9391]
2025-08-11 08:26:02,590 [DEBUG] python_multipart.multipart: Calling on_part_end with no data
2025-08-11 08:26:02,590 [DEBUG] python_multipart.multipart: Calling on_part_begin with no data
2025-08-11 08:26:02,591 [DEBUG] python_multipart.multipart: Calling on_header_field with data[9429:9448]
2025-08-11 08:26:02,591 [DEBUG] python_multipart.multipart: Calling on_header_value with data[9450:9483]
2025-08-11 08:26:02,591 [DEBUG] python_multipart.multipart: Calling on_header_end with no data
2025-08-11 08:26:02,591 [DEBUG] python_multipart.multipart: Calling on_headers_finished with no data
2025-08-11 08:26:02,591 [DEBUG] python_multipart.multipart: Calling on_part_data with data[9487:9516]
2025-08-11 08:26:02,591 [DEBUG] python_multipart.multipart: Calling on_part_end with no data
2025-08-11 08:26:02,591 [DEBUG] python_multipart.multipart: Calling on_end with no data
2025-08-11 08:26:02,592 [INFO] app: ✅ /api/v1/agent/excel_rag_generator 엔드포인트 호출 시작 (컬렉션: Booking_master,Booking_master)
2025-08-11 08:26:02,599 [INFO] app: 📄 엑셀 파일 로드 완료: bookingmaster_raganswer_test.xlsx, 9개 행
2025-08-11 08:26:02,600 [INFO] app: 💬 RAG 에이전트 호출: '타선사 신규 Booking 생성하는 프로세스 알려주세요' (컬렉션: Booking_master,Booking_master)
2025-08-11 08:26:02,600 [ERROR] app: ❗️❗️❗️ 엑셀 처리 중 심각한 오류 발생 ❗️❗️❗️
Traceback (most recent call last):
  File "/app/app.py", line 328, in excel_rag_generator_endpoint
    answer = handle_rag(str(question), collection_name=collection_name)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: handle_rag() got an unexpected keyword argument 'collection_name'

2025-08-11 08:26:06,538 [DEBUG] app: app.py: Log data requested, returning 195 filtered log lines
2025-08-11 08:26:11,536 [DEBUG] app: app.py: Log data requested, returning 195 filtered log lines
2025-08-11 08:26:16,865 [DEBUG] app: app.py: Log data requested, returning 195 filtered log lines
2025-08-11 08:26:21,861 [DEBUG] app: app.py: Log data requested, returning 195 filtered log lines
2025-08-11 08:26:26,861 [DEBUG] app: app.py: Log data requested, returning 195 filtered log lines
2025-08-11 08:26:31,857 [DEBUG] app: app.py: Log data requested, returning 195 filtered log lines
2025-08-11 08:26:36,864 [DEBUG] app: app.py: Log data requested, returning 195 filtered log lines
2025-08-11 08:26:41,870 [DEBUG] app: app.py: Log data requested, returning 195 filtered log lines
2025-08-11 08:26:46,689 [DEBUG] app: app.py: Log data requested, returning 195 filtered log lines
2025-08-11 08:26:51,534 [DEBUG] app: app.py: Log data requested, returning 195 filtered log lines
2025-08-11 08:26:57,114 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 08:26:57,114 [ERROR] app: embedding.py: ❌ 컬렉션 생성 실패: name 'collection_name' is not defined
2025-08-11 08:26:57,219 [DEBUG] app: app.py: Log data requested, returning 197 filtered log lines
2025-08-11 08:27:01,537 [DEBUG] app: app.py: Log data requested, returning 197 filtered log lines
2025-08-11 08:27:06,538 [DEBUG] app: app.py: Log data requested, returning 197 filtered log lines
2025-08-11 08:27:11,537 [DEBUG] app: app.py: Log data requested, returning 197 filtered log lines
2025-08-11 08:27:16,537 [DEBUG] app: app.py: Log data requested, returning 197 filtered log lines
2025-08-11 08:27:18,185 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 08:27:18,185 [ERROR] app: embedding.py: ❌ 컬렉션 생성 실패: name 'collection_name' is not defined
2025-08-11 08:27:21,538 [DEBUG] app: app.py: Log data requested, returning 199 filtered log lines
2025-08-11 08:27:26,863 [DEBUG] app: app.py: Log data requested, returning 199 filtered log lines
2025-08-11 08:27:30,817 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 08:27:30,818 [ERROR] app: embedding.py: ❌ 컬렉션 생성 실패: name 'collection_name' is not defined
2025-08-11 08:27:31,855 [DEBUG] app: app.py: Log data requested, returning 201 filtered log lines
2025-08-11 08:27:35,891 [DEBUG] app: app.py: Log data requested, returning 201 filtered log lines
2025-08-11 08:27:35,897 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:27:35,899 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (1개):
2025-08-11 08:27:35,899 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:27:35,989 [DEBUG] app: app.py: Log data requested, returning 204 filtered log lines
2025-08-11 08:27:36,008 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:27:36,009 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (1개):
2025-08-11 08:27:36,009 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:27:36,116 [DEBUG] app: app.py: Log data requested, returning 207 filtered log lines
2025-08-11 08:27:36,120 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:27:36,122 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (1개):
2025-08-11 08:27:36,122 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:27:36,245 [DEBUG] app: app.py: Log data requested, returning 210 filtered log lines
2025-08-11 08:27:36,260 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:27:36,262 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (1개):
2025-08-11 08:27:36,262 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:27:42,121 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 08:27:42,121 [ERROR] app: embedding.py: ❌ 컬렉션 생성 실패: name 'collection_name' is not defined
2025-08-11 08:27:45,975 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:27:45,977 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (1개):
2025-08-11 08:27:45,977 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:27:45,980 [DEBUG] app: app.py: Log data requested, returning 216 filtered log lines
2025-08-11 08:27:46,037 [DEBUG] app: app.py: Log data requested, returning 216 filtered log lines
2025-08-11 08:27:46,048 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:27:46,050 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (1개):
2025-08-11 08:27:46,050 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:27:46,172 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:27:46,177 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (1개):
2025-08-11 08:27:46,178 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:27:46,187 [DEBUG] app: app.py: Log data requested, returning 222 filtered log lines
2025-08-11 08:27:46,318 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:27:46,321 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (1개):
2025-08-11 08:27:46,322 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:27:46,331 [DEBUG] app: app.py: Log data requested, returning 225 filtered log lines
2025-08-11 08:27:48,258 [ERROR] app: ❌ 컬렉션 정보 가져오기 실패: Object of type coroutine is not JSON serializable
2025-08-11 08:27:51,318 [DEBUG] app: app.py: Log data requested, returning 226 filtered log lines
2025-08-11 08:27:53,838 [DEBUG] python_multipart.multipart: Calling on_part_begin with no data
2025-08-11 08:27:53,838 [DEBUG] python_multipart.multipart: Calling on_header_field with data[36:55]
2025-08-11 08:27:53,838 [DEBUG] python_multipart.multipart: Calling on_header_value with data[57:125]
2025-08-11 08:27:53,838 [DEBUG] python_multipart.multipart: Calling on_header_end with no data
2025-08-11 08:27:53,839 [DEBUG] python_multipart.multipart: Calling on_header_field with data[127:139]
2025-08-11 08:27:53,839 [DEBUG] python_multipart.multipart: Calling on_header_value with data[141:206]
2025-08-11 08:27:53,839 [DEBUG] python_multipart.multipart: Calling on_header_end with no data
2025-08-11 08:27:53,839 [DEBUG] python_multipart.multipart: Calling on_headers_finished with no data
2025-08-11 08:27:53,839 [DEBUG] python_multipart.multipart: Calling on_part_data with data[0:9391]
2025-08-11 08:27:53,839 [DEBUG] python_multipart.multipart: Calling on_part_end with no data
2025-08-11 08:27:53,840 [DEBUG] python_multipart.multipart: Calling on_part_begin with no data
2025-08-11 08:27:53,840 [DEBUG] python_multipart.multipart: Calling on_header_field with data[9429:9448]
2025-08-11 08:27:53,840 [DEBUG] python_multipart.multipart: Calling on_header_value with data[9450:9483]
2025-08-11 08:27:53,840 [DEBUG] python_multipart.multipart: Calling on_header_end with no data
2025-08-11 08:27:53,840 [DEBUG] python_multipart.multipart: Calling on_headers_finished with no data
2025-08-11 08:27:53,840 [DEBUG] python_multipart.multipart: Calling on_part_data with data[9487:9516]
2025-08-11 08:27:53,840 [DEBUG] python_multipart.multipart: Calling on_part_end with no data
2025-08-11 08:27:53,841 [DEBUG] python_multipart.multipart: Calling on_end with no data
2025-08-11 08:27:53,841 [INFO] app: ✅ /api/v1/agent/excel_rag_generator 엔드포인트 호출 시작 (컬렉션: Booking_master,Booking_master)
2025-08-11 08:27:53,847 [INFO] app: 📄 엑셀 파일 로드 완료: bookingmaster_raganswer_test.xlsx, 9개 행
2025-08-11 08:27:53,847 [INFO] app: 💬 RAG 에이전트 호출: '타선사 신규 Booking 생성하는 프로세스 알려주세요' (컬렉션: Booking_master,Booking_master)
2025-08-11 08:27:54,182 [ERROR] app: embedding.py: ❌ 컬렉션 재초기화 실패: <MilvusException: (code=1100, message=Invalid collection name: Booking_master,Booking_master. collection name can only contain numbers, letters and underscores: invalid parameter)>
2025-08-11 08:27:54,183 [INFO] app: 💡 RAG 답변 수신
2025-08-11 08:27:54,183 [INFO] app: 💬 RAG 에이전트 호출: '여러 경로(E-Service, EDI, E-mail)로 접수 된 Booking 생성하는 프로세스 알려줘' (컬렉션: Booking_master,Booking_master)
2025-08-11 08:27:54,273 [ERROR] app: embedding.py: ❌ 컬렉션 재초기화 실패: <MilvusException: (code=1100, message=Invalid collection name: Booking_master,Booking_master. collection name can only contain numbers, letters and underscores: invalid parameter)>
2025-08-11 08:27:54,273 [INFO] app: 💡 RAG 답변 수신
2025-08-11 08:27:54,273 [INFO] app: 💬 RAG 에이전트 호출: 'E-S/I(Shipping instruction) Upload 프로세스 알려줘' (컬렉션: Booking_master,Booking_master)
2025-08-11 08:27:54,370 [ERROR] app: embedding.py: ❌ 컬렉션 재초기화 실패: <MilvusException: (code=1100, message=Invalid collection name: Booking_master,Booking_master. collection name can only contain numbers, letters and underscores: invalid parameter)>
2025-08-11 08:27:54,371 [INFO] app: 💡 RAG 답변 수신
2025-08-11 08:27:54,371 [INFO] app: 💬 RAG 에이전트 호출: '생성 된 Booking List 를 확인 하는 방법을 알려주세요.' (컬렉션: Booking_master,Booking_master)
2025-08-11 08:27:54,453 [ERROR] app: embedding.py: ❌ 컬렉션 재초기화 실패: <MilvusException: (code=1100, message=Invalid collection name: Booking_master,Booking_master. collection name can only contain numbers, letters and underscores: invalid parameter)>
2025-08-11 08:27:54,453 [INFO] app: 💡 RAG 답변 수신
2025-08-11 08:27:54,453 [INFO] app: 💬 RAG 에이전트 호출: 'Container No. Attach 되는(또는 하는) 절차를 알려주세요.' (컬렉션: Booking_master,Booking_master)
2025-08-11 08:27:54,555 [ERROR] app: embedding.py: ❌ 컬렉션 재초기화 실패: <MilvusException: (code=1100, message=Invalid collection name: Booking_master,Booking_master. collection name can only contain numbers, letters and underscores: invalid parameter)>
2025-08-11 08:27:54,555 [INFO] app: 💡 RAG 답변 수신
2025-08-11 08:27:54,556 [INFO] app: 💬 RAG 에이전트 호출: 'VGM 정보를 Update 하는 방법을 알려 줘' (컬렉션: Booking_master,Booking_master)
2025-08-11 08:27:54,648 [ERROR] app: embedding.py: ❌ 컬렉션 재초기화 실패: <MilvusException: (code=1100, message=Invalid collection name: Booking_master,Booking_master. collection name can only contain numbers, letters and underscores: invalid parameter)>
2025-08-11 08:27:54,649 [INFO] app: 💡 RAG 답변 수신
2025-08-11 08:27:54,649 [INFO] app: 💬 RAG 에이전트 호출: 'Vessel 또는 Port를 일괄 수정 하는 방법을 알려줘' (컬렉션: Booking_master,Booking_master)
2025-08-11 08:27:54,737 [ERROR] app: embedding.py: ❌ 컬렉션 재초기화 실패: <MilvusException: (code=1100, message=Invalid collection name: Booking_master,Booking_master. collection name can only contain numbers, letters and underscores: invalid parameter)>
2025-08-11 08:27:54,737 [INFO] app: 💡 RAG 답변 수신
2025-08-11 08:27:54,737 [INFO] app: 💬 RAG 에이전트 호출: '위험물 선적 승인 요청 방법을 알려주세요.' (컬렉션: Booking_master,Booking_master)
2025-08-11 08:27:54,857 [ERROR] app: embedding.py: ❌ 컬렉션 재초기화 실패: <MilvusException: (code=1100, message=Invalid collection name: Booking_master,Booking_master. collection name can only contain numbers, letters and underscores: invalid parameter)>
2025-08-11 08:27:54,858 [INFO] app: 💡 RAG 답변 수신
2025-08-11 08:27:54,858 [INFO] app: 💬 RAG 에이전트 호출: 'Awkward Cargo 선적 승인 요청 방법을 알려주세요.' (컬렉션: Booking_master,Booking_master)
2025-08-11 08:27:54,953 [ERROR] app: embedding.py: ❌ 컬렉션 재초기화 실패: <MilvusException: (code=1100, message=Invalid collection name: Booking_master,Booking_master. collection name can only contain numbers, letters and underscores: invalid parameter)>
2025-08-11 08:27:54,953 [INFO] app: 💡 RAG 답변 수신
2025-08-11 08:27:54,954 [INFO] app: ✅ 모든 질문에 대한 답변 생성 및 'answer' 컬럼 추가 완료
2025-08-11 08:27:54,965 [INFO] app: 💾 결과 파일 저장 완료: /app/docs/save_result/answer/result_bookingmaster_raganswer_test.xlsx
2025-08-11 08:27:54,975 [INFO] app: 📥 Excel RAG 파일 다운로드 요청: result_bookingmaster_raganswer_test.xlsx
2025-08-11 08:27:56,320 [DEBUG] app: app.py: Log data requested, returning 226 filtered log lines
2025-08-11 08:28:01,322 [DEBUG] app: app.py: Log data requested, returning 226 filtered log lines
2025-08-11 08:28:06,315 [DEBUG] app: app.py: Log data requested, returning 226 filtered log lines
2025-08-11 08:28:11,320 [DEBUG] app: app.py: Log data requested, returning 226 filtered log lines
2025-08-11 08:28:16,314 [DEBUG] app: app.py: Log data requested, returning 226 filtered log lines
2025-08-11 08:28:21,322 [DEBUG] app: app.py: Log data requested, returning 226 filtered log lines
2025-08-11 08:28:26,320 [DEBUG] app: app.py: Log data requested, returning 226 filtered log lines
2025-08-11 08:28:31,862 [DEBUG] app: app.py: Log data requested, returning 226 filtered log lines
2025-08-11 08:28:36,863 [DEBUG] app: app.py: Log data requested, returning 226 filtered log lines
2025-08-11 08:28:41,867 [DEBUG] app: app.py: Log data requested, returning 226 filtered log lines
2025-08-11 08:28:46,858 [DEBUG] app: app.py: Log data requested, returning 226 filtered log lines
2025-08-11 08:28:51,866 [DEBUG] app: app.py: Log data requested, returning 226 filtered log lines
2025-08-11 08:28:56,865 [DEBUG] app: app.py: Log data requested, returning 226 filtered log lines
2025-08-11 08:29:01,864 [DEBUG] app: app.py: Log data requested, returning 226 filtered log lines
